phase,time_s,forward_m,up_m,yaw_deg
static,11.920000,-0.000000,-0.000002,0.003881
static,11.920000,-0.000000,-0.000002,0.003881
static,11.920000,-0.000000,-0.000002,0.003881
static,11.920000,-0.000000,-0.000002,0.003881
static,11.920000,-0.000000,-0.000002,0.003881
static,11.920000,-0.000000,-0.000002,0.003881
static,11.920000,-0.000000,-0.000002,0.003881
static,11.920000,-0.000000,-0.000002,0.003881
static,11.920000,-0.000000,-0.000002,0.003881
static,11.920000,-0.000000,-0.000002,0.003881
static,11.930000,-0.000000,-0.000002,0.003881
static,11.930000,-0.000000,-0.000002,0.003881
static,11.930000,-0.000000,-0.000002,0.003881
static,11.930000,-0.000000,-0.000002,0.003881
static,11.930000,-0.000000,-0.000002,0.003881
static,11.930000,-0.000000,-0.000002,0.003881
static,11.930000,-0.000000,-0.000002,0.003881
static,11.930000,-0.000000,-0.000002,0.003881
static,11.930000,-0.000000,-0.000002,0.003881
static,11.930000,-0.000000,-0.000002,0.003881
static,11.930000,-0.000000,-0.000002,0.003881
static,11.930000,-0.000000,-0.000002,0.003881
static,11.940000,-0.000000,-0.000002,0.003881
static,11.940000,-0.000000,-0.000002,0.003881
static,11.940000,-0.000000,-0.000002,0.003881
static,11.940000,-0.000000,-0.000002,0.003881
static,11.940000,-0.000000,-0.000002,0.003881
static,11.940000,-0.000000,-0.000002,0.003881
static,11.940000,-0.000000,-0.000002,0.003881
static,11.940000,-0.000000,-0.000002,0.003881
static,11.940000,-0.000000,-0.000002,0.003881
static,11.940000,-0.000000,-0.000002,0.003881
static,11.940000,-0.000000,-0.000002,0.003881
static,11.950000,-0.000000,-0.000002,0.003881
static,11.950000,-0.000000,-0.000002,0.003881
static,11.950000,-0.000000,-0.000002,0.003881
static,11.950000,-0.000000,-0.000002,0.003881
static,11.950000,-0.000000,-0.000002,0.003881
static,11.950000,-0.000000,-0.000002,0.003881
static,11.950000,-0.000000,-0.000002,0.003881
static,11.950000,-0.000000,-0.000002,0.003881
static,11.950000,-0.000000,-0.000002,0.003881
static,11.950000,-0.000000,-0.000002,0.003881
static,11.950000,-0.000000,-0.000002,0.003881
static,11.950000,-0.000000,-0.000002,0.003881
static,11.960000,-0.000000,-0.000002,0.003881
static,11.960000,-0.000000,-0.000002,0.003881
static,11.960000,-0.000000,-0.000002,0.003881
static,11.960000,-0.000000,-0.000002,0.003881
static,11.960000,-0.000000,-0.000002,0.003881
static,11.960000,-0.000000,-0.000002,0.003881
static,11.960000,-0.000000,-0.000002,0.003881
static,11.960000,-0.000000,-0.000002,0.003881
static,11.960000,-0.000000,-0.000002,0.003881
static,11.960000,-0.000000,-0.000002,0.003881
static,11.960000,-0.000000,-0.000002,0.003881
static,11.970000,-0.000000,-0.000002,0.003881
static,11.970000,-0.000000,-0.000002,0.003881
static,11.970000,-0.000000,-0.000002,0.003881
static,11.970000,-0.000000,-0.000002,0.003881
static,11.970000,-0.000000,-0.000002,0.003881
static,11.970000,-0.000000,-0.000002,0.003881
static,11.970000,-0.000000,-0.000002,0.003881
static,11.970000,-0.000000,-0.000002,0.003881
static,11.970000,-0.000000,-0.000002,0.003881
static,11.970000,-0.000000,-0.000002,0.003881
static,11.970000,-0.000000,-0.000002,0.003881
static,11.970000,-0.000000,-0.000002,0.003881
static,11.980000,-0.000000,-0.000002,0.003881
static,11.980000,-0.000000,-0.000002,0.003881
static,11.980000,-0.000000,-0.000002,0.003881
static,11.980000,-0.000000,-0.000002,0.003881
static,11.980000,-0.000000,-0.000002,0.003881
static,11.980000,-0.000000,-0.000002,0.003881
static,11.980000,-0.000000,-0.000002,0.003881
static,11.980000,-0.000000,-0.000002,0.003881
static,11.980000,-0.000000,-0.000002,0.003881
static,11.980000,-0.000000,-0.000002,0.003881
static,11.980000,-0.000000,-0.000002,0.003881
static,11.990000,-0.000000,-0.000002,0.003881
static,11.990000,-0.000000,-0.000002,0.003881
static,11.990000,-0.000000,-0.000002,0.003881
static,11.990000,-0.000000,-0.000002,0.003881
static,11.990000,-0.000000,-0.000002,0.003881
static,11.990000,-0.000000,-0.000002,0.003881
static,11.990000,-0.000000,-0.000002,0.003881
static,11.990000,-0.000000,-0.000002,0.003881
static,11.990000,-0.000000,-0.000002,0.003881
static,11.990000,-0.000000,-0.000002,0.003881
static,11.990000,-0.000000,-0.000002,0.003881
static,11.990000,-0.000000,-0.000002,0.003881
static,12.000000,-0.000000,-0.000002,0.003881
static,12.000000,-0.000000,-0.000002,0.003881
static,12.000000,-0.000000,-0.000002,0.003881
static,12.000000,-0.000000,-0.000002,0.003881
static,12.000000,-0.000000,-0.000002,0.003881
static,12.000000,-0.000000,-0.000002,0.003881
static,12.000000,-0.000000,-0.000002,0.003881
static,12.000000,-0.000000,-0.000002,0.003881
static,12.000000,-0.000000,-0.000002,0.003881
static,12.000000,-0.000000,-0.000002,0.003881
static,12.000000,-0.000000,-0.000002,0.003881
static,12.010000,-0.000000,-0.000002,0.003881
static,12.010000,-0.000000,-0.000002,0.003881
static,12.010000,-0.000000,-0.000002,0.003881
static,12.010000,-0.000000,-0.000002,0.003881
static,12.010000,-0.000000,-0.000002,0.003881
static,12.010000,-0.000000,-0.000002,0.003881
static,12.010000,-0.000000,-0.000002,0.003881
static,12.010000,-0.000000,-0.000002,0.003881
static,12.010000,-0.000000,-0.000002,0.003881
static,12.010000,-0.000000,-0.000002,0.003881
static,12.010000,-0.000000,-0.000002,0.003881
static,12.010000,-0.000000,-0.000002,0.003881
static,12.020000,-0.000000,-0.000002,0.003881
static,12.020000,-0.000000,-0.000002,0.003881
static,12.020000,-0.000000,-0.000002,0.003881
static,12.020000,-0.000000,-0.000002,0.003881
static,12.020000,-0.000000,-0.000002,0.003881
static,12.020000,-0.000000,-0.000002,0.003881
static,12.020000,-0.000000,-0.000002,0.003881
static,12.020000,-0.000000,-0.000002,0.003881
static,12.020000,-0.000000,-0.000002,0.003881
static,12.020000,-0.000000,-0.000002,0.003881
static,12.020000,-0.000000,-0.000002,0.003881
static,12.030000,-0.000000,-0.000002,0.003881
static,12.030000,-0.000000,-0.000002,0.003881
static,12.030000,-0.000000,-0.000002,0.003881
static,12.030000,-0.000000,-0.000002,0.003881
static,12.030000,-0.000000,-0.000002,0.003881
static,12.030000,-0.000000,-0.000002,0.003881
static,12.030000,-0.000000,-0.000002,0.003881
static,12.030000,-0.000000,-0.000002,0.003881
static,12.030000,-0.000000,-0.000002,0.003881
static,12.030000,-0.000000,-0.000002,0.003881
static,12.030000,-0.000000,-0.000002,0.003881
static,12.030000,-0.000000,-0.000002,0.003881
static,12.040000,-0.000000,-0.000002,0.003881
static,12.040000,-0.000000,-0.000002,0.003881
static,12.040000,-0.000000,-0.000002,0.003881
static,12.040000,-0.000000,-0.000002,0.003881
static,12.040000,-0.000000,-0.000002,0.003881
static,12.040000,-0.000000,-0.000002,0.003881
static,12.040000,-0.000000,-0.000002,0.003881
static,12.040000,-0.000000,-0.000002,0.003881
static,12.040000,-0.000000,-0.000002,0.003881
static,12.040000,-0.000000,-0.000002,0.003881
static,12.040000,-0.000000,-0.000002,0.003881
static,12.050000,-0.000000,-0.000002,0.003881
static,12.050000,-0.000000,-0.000002,0.003881
static,12.050000,-0.000000,-0.000002,0.003881
static,12.050000,-0.000000,-0.000002,0.003881
static,12.050000,-0.000000,-0.000002,0.003881
static,12.050000,-0.000000,-0.000002,0.003881
static,12.050000,-0.000000,-0.000002,0.003881
static,12.050000,-0.000000,-0.000002,0.003881
static,12.050000,-0.000000,-0.000002,0.003881
static,12.050000,-0.000000,-0.000002,0.003881
static,12.050000,-0.000000,-0.000002,0.003881
static,12.050000,-0.000000,-0.000002,0.003881
static,12.060000,-0.000000,-0.000002,0.003881
static,12.060000,-0.000000,-0.000002,0.003881
static,12.060000,-0.000000,-0.000002,0.003881
static,12.060000,-0.000000,-0.000002,0.003881
static,12.060000,-0.000000,-0.000002,0.003881
static,12.060000,-0.000000,-0.000002,0.003881
static,12.060000,-0.000000,-0.000002,0.003881
static,12.060000,-0.000000,-0.000002,0.003881
static,12.060000,-0.000000,-0.000002,0.003881
static,12.060000,-0.000000,-0.000002,0.003881
static,12.060000,-0.000000,-0.000002,0.003881
static,12.070000,-0.000000,-0.000002,0.003881
static,12.070000,-0.000000,-0.000002,0.003881
static,12.070000,-0.000000,-0.000002,0.003881
static,12.070000,-0.000000,-0.000002,0.003881
static,12.070000,-0.000000,-0.000002,0.003881
static,12.070000,-0.000000,-0.000002,0.003881
static,12.070000,-0.000000,-0.000002,0.003881
static,12.070000,-0.000000,-0.000002,0.003881
static,12.070000,-0.000000,-0.000002,0.003881
static,12.070000,-0.000000,-0.000002,0.003881
static,12.070000,-0.000000,-0.000002,0.003881
static,12.070000,-0.000000,-0.000002,0.003881
static,12.080000,-0.000000,-0.000002,0.003881
static,12.080000,-0.000000,-0.000002,0.003881
static,12.080000,-0.000000,-0.000002,0.003881
static,12.080000,-0.000000,-0.000002,0.003881
static,12.080000,-0.000000,-0.000002,0.003881
static,12.080000,-0.000000,-0.000002,0.003881
static,12.080000,-0.000000,-0.000002,0.003881
static,12.080000,-0.000000,-0.000002,0.003881
static,12.080000,-0.000000,-0.000002,0.003881
static,12.080000,-0.000000,-0.000002,0.003881
static,12.080000,-0.000000,-0.000002,0.003881
static,12.090000,-0.000000,-0.000002,0.003881
static,12.090000,-0.000000,-0.000002,0.003881
static,12.090000,-0.000000,-0.000002,0.003881
static,12.090000,-0.000000,-0.000002,0.003881
static,12.090000,-0.000000,-0.000002,0.003881
static,12.090000,-0.000000,-0.000002,0.003881
static,12.090000,-0.000000,-0.000002,0.003881
static,12.090000,-0.000000,-0.000002,0.003881
static,12.090000,-0.000000,-0.000002,0.003881
static,12.090000,-0.000000,-0.000002,0.003881
static,12.090000,-0.000000,-0.000002,0.003881
static,12.090000,-0.000000,-0.000002,0.003881
static,12.100000,-0.000000,-0.000002,0.003881
static,12.100000,-0.000000,-0.000002,0.003881
static,12.100000,-0.000000,-0.000002,0.003881
static,12.100000,-0.000000,-0.000002,0.003881
static,12.100000,-0.000000,-0.000002,0.003881
static,12.100000,-0.000000,-0.000002,0.003881
static,12.100000,-0.000000,-0.000002,0.003881
static,12.100000,-0.000000,-0.000002,0.003881
static,12.100000,-0.000000,-0.000002,0.003881
static,12.100000,-0.000000,-0.000002,0.003881
static,12.100000,-0.000000,-0.000002,0.003881
static,12.110000,-0.000000,-0.000002,0.003881
static,12.110000,-0.000000,-0.000002,0.003881
static,12.110000,-0.000000,-0.000002,0.003881
static,12.110000,-0.000000,-0.000002,0.003881
static,12.110000,-0.000000,-0.000002,0.003881
static,12.110000,-0.000000,-0.000002,0.003881
static,12.110000,-0.000000,-0.000002,0.003881
static,12.110000,-0.000000,-0.000002,0.003881
static,12.110000,-0.000000,-0.000002,0.003881
static,12.110000,-0.000000,-0.000002,0.003881
static,12.110000,-0.000000,-0.000002,0.003881
static,12.110000,-0.000000,-0.000002,0.003881
static,12.120000,-0.000000,-0.000002,0.003881
static,12.120000,-0.000000,-0.000002,0.003881
static,12.120000,-0.000000,-0.000002,0.003881
static,12.120000,-0.000000,-0.000002,0.003881
static,12.120000,-0.000000,-0.000002,0.003881
static,12.120000,-0.000000,-0.000002,0.003881
static,12.120000,-0.000000,-0.000002,0.003881
static,12.120000,-0.000000,-0.000002,0.003881
static,12.120000,-0.000000,-0.000002,0.003881
static,12.120000,-0.000000,-0.000002,0.003881
static,12.120000,-0.000000,-0.000002,0.003881
static,12.130000,-0.000000,-0.000002,0.003881
static,12.130000,-0.000000,-0.000002,0.003881
static,12.130000,-0.000000,-0.000002,0.003881
static,12.130000,-0.000000,-0.000002,0.003881
static,12.130000,-0.000000,-0.000002,0.003881
static,12.130000,-0.000000,-0.000002,0.003881
static,12.130000,-0.000000,-0.000002,0.003881
static,12.130000,-0.000000,-0.000002,0.003881
static,12.130000,-0.000000,-0.000002,0.003881
static,12.130000,-0.000000,-0.000002,0.003881
static,12.130000,-0.000000,-0.000002,0.003881
static,12.130000,-0.000000,-0.000002,0.003881
static,12.140000,-0.000000,-0.000002,0.003881
static,12.140000,-0.000000,-0.000002,0.003881
static,12.140000,-0.000000,-0.000002,0.003881
static,12.140000,-0.000000,-0.000002,0.003881
static,12.140000,-0.000000,-0.000002,0.003881
static,12.140000,-0.000000,-0.000002,0.003881
static,12.140000,-0.000000,-0.000002,0.003881
static,12.140000,-0.000000,-0.000002,0.003881
static,12.140000,-0.000000,-0.000002,0.003881
static,12.140000,-0.000000,-0.000002,0.003881
static,12.140000,-0.000000,-0.000002,0.003881
static,12.150000,-0.000000,-0.000002,0.003881
static,12.150000,-0.000000,-0.000002,0.003881
static,12.150000,-0.000000,-0.000002,0.003881
static,12.150000,-0.000000,-0.000002,0.003881
static,12.150000,-0.000000,-0.000002,0.003881
static,12.150000,-0.000000,-0.000002,0.003881
static,12.150000,-0.000000,-0.000002,0.003881
static,12.150000,-0.000000,-0.000002,0.003881
static,12.150000,-0.000000,-0.000002,0.003881
static,12.150000,-0.000000,-0.000002,0.003881
static,12.150000,-0.000000,-0.000002,0.003881
static,12.150000,-0.000000,-0.000002,0.003881
static,12.160000,-0.000000,-0.000002,0.003881
static,12.160000,-0.000000,-0.000002,0.003881
static,12.160000,-0.000000,-0.000002,0.003881
static,12.160000,-0.000000,-0.000002,0.003881
static,12.160000,-0.000000,-0.000002,0.003881
static,12.160000,-0.000000,-0.000002,0.003881
static,12.160000,-0.000000,-0.000002,0.003881
static,12.160000,-0.000000,-0.000002,0.003881
static,12.160000,-0.000000,-0.000002,0.003881
static,12.160000,-0.000000,-0.000002,0.003881
static,12.160000,-0.000000,-0.000002,0.003881
static,12.170000,-0.000000,-0.000002,0.003881
static,12.170000,-0.000000,-0.000002,0.003881
static,12.170000,-0.000000,-0.000002,0.003881
static,12.170000,-0.000000,-0.000002,0.003881
static,12.170000,-0.000000,-0.000002,0.003881
static,12.170000,-0.000000,-0.000002,0.003881
static,12.170000,-0.000000,-0.000002,0.003881
static,12.170000,-0.000000,-0.000002,0.003881
static,12.170000,-0.000000,-0.000002,0.003881
static,12.170000,-0.000000,-0.000002,0.003881
static,12.170000,-0.000000,-0.000002,0.003881
static,12.170000,-0.000000,-0.000002,0.003881
static,12.180000,-0.000000,-0.000002,0.003881
static,12.180000,-0.000000,-0.000002,0.003881
static,12.180000,-0.000000,-0.000002,0.003881
static,12.180000,-0.000000,-0.000002,0.003881
static,12.180000,-0.000000,-0.000002,0.003881
static,12.180000,-0.000000,-0.000002,0.003881
static,12.180000,-0.000000,-0.000002,0.003881
static,12.180000,-0.000000,-0.000002,0.003881
static,12.180000,-0.000000,-0.000002,0.003881
static,12.180000,-0.000000,-0.000002,0.003881
static,12.180000,-0.000000,-0.000002,0.003881
static,12.190000,-0.000000,-0.000002,0.003881
static,12.190000,-0.000000,-0.000002,0.003881
static,12.190000,-0.000000,-0.000002,0.003881
static,12.190000,-0.000000,-0.000002,0.003881
static,12.190000,-0.000000,-0.000002,0.003881
static,12.190000,-0.000000,-0.000002,0.003881
static,12.190000,-0.000000,-0.000002,0.003881
static,12.190000,-0.000000,-0.000002,0.003881
static,12.190000,-0.000000,-0.000002,0.003881
static,12.190000,-0.000000,-0.000002,0.003881
static,12.190000,-0.000000,-0.000002,0.003881
static,12.190000,-0.000000,-0.000002,0.003881
static,12.200000,-0.000000,-0.000002,0.003881
static,12.200000,-0.000000,-0.000002,0.003881
static,12.200000,-0.000000,-0.000002,0.003881
static,12.200000,-0.000000,-0.000002,0.003881
static,12.200000,-0.000000,-0.000002,0.003881
static,12.200000,-0.000000,-0.000002,0.003881
static,12.200000,-0.000000,-0.000002,0.003881
static,12.200000,-0.000000,-0.000002,0.003881
static,12.200000,-0.000000,-0.000002,0.003881
static,12.200000,-0.000000,-0.000002,0.003881
static,12.200000,-0.000000,-0.000002,0.003881
static,12.210000,-0.000000,-0.000002,0.003881
static,12.210000,-0.000000,-0.000002,0.003881
static,12.210000,-0.000000,-0.000002,0.003881
static,12.210000,-0.000000,-0.000002,0.003881
static,12.210000,-0.000000,-0.000002,0.003881
static,12.210000,-0.000000,-0.000002,0.003881
static,12.210000,-0.000000,-0.000002,0.003881
static,12.210000,-0.000000,-0.000002,0.003881
static,12.210000,-0.000000,-0.000002,0.003881
static,12.210000,-0.000000,-0.000002,0.003881
static,12.210000,-0.000000,-0.000002,0.003881
static,12.210000,-0.000000,-0.000002,0.003881
static,12.220000,-0.000000,-0.000002,0.003881
static,12.220000,-0.000000,-0.000002,0.003881
static,12.220000,-0.000000,-0.000002,0.003881
static,12.220000,-0.000000,-0.000002,0.003881
static,12.220000,-0.000000,-0.000002,0.003881
static,12.220000,-0.000000,-0.000002,0.003881
static,12.220000,-0.000000,-0.000002,0.003881
static,12.220000,-0.000000,-0.000002,0.003881
static,12.220000,-0.000000,-0.000002,0.003881
static,12.220000,-0.000000,-0.000002,0.003881
static,12.220000,-0.000000,-0.000002,0.003881
static,12.230000,-0.000000,-0.000002,0.003881
static,12.230000,-0.000000,-0.000002,0.003881
static,12.230000,-0.000000,-0.000002,0.003881
static,12.230000,-0.000000,-0.000002,0.003881
static,12.230000,-0.000000,-0.000002,0.003881
static,12.230000,-0.000000,-0.000002,0.003881
static,12.230000,-0.000000,-0.000002,0.003881
static,12.230000,-0.000000,-0.000002,0.003881
static,12.230000,-0.000000,-0.000002,0.003881
static,12.230000,-0.000000,-0.000002,0.003881
static,12.230000,-0.000000,-0.000002,0.003881
static,12.230000,-0.000000,-0.000002,0.003881
static,12.240000,-0.000000,-0.000002,0.003881
static,12.240000,-0.000000,-0.000002,0.003881
static,12.240000,-0.000000,-0.000002,0.003881
static,12.240000,-0.000000,-0.000002,0.003881
static,12.240000,-0.000000,-0.000002,0.003881
static,12.240000,-0.000000,-0.000002,0.003881
static,12.240000,-0.000000,-0.000002,0.003881
static,12.240000,-0.000000,-0.000002,0.003881
static,12.240000,-0.000000,-0.000002,0.003881
